trial,choice,rt,valueLeft,valueRight,fixItem,fixTime
495,-1,1180,3,4,1,380
496,1,1700,3,6,0,240
496,1,1700,3,6,2,300
496,1,1700,3,6,0,60
496,1,1700,3,6,1,580
496,1,1700,3,6,0,70
496,1,1700,3,6,2,450
497,-1,700,3,1,0,240
497,-1,700,3,1,1,290
497,-1,700,3,1,0,70
497,-1,700,3,1,2,100
498,1,650,3,6,0,240
498,1,650,3,6,2,280
498,1,650,3,6,0,130
499,-1,4960,3,1,0,210
499,-1,4960,3,1,1,270
499,-1,4960,3,1,0,70
499,-1,4960,3,1,2,530
499,-1,4960,3,1,0,60
499,-1,4960,3,1,1,1460
499,-1,4960,3,1,0,80
499,-1,4960,3,1,2,1600
499,-1,4960,3,1,0,70
499,-1,4960,3,1,1,610
500,-1,520,3,0,0,250
500,-1,520,3,0,1,270
501,-1,840,3,1,0,200
501,-1,840,3,1,2,190
501,-1,840,3,1,0,70
501,-1,840,3,1,1,380
502,-1,760,3,1,0,200
502,-1,760,3,1,1,210
502,-1,760,3,1,0,70
502,-1,760,3,1,2,280
503,-1,1620,3,2,0,220
503,-1,1620,3,2,2,190
503,-1,1620,3,2,0,90
503,-1,1620,3,2,1,440
503,-1,1620,3,2,0,70
503,-1,1620,3,2,2,610
504,-1,1140,3,0,0,210
504,-1,1140,3,0,2,270
504,-1,1140,3,0,0,80
504,-1,1140,3,0,1,580
505,-1,590,3,2,0,300
505,-1,590,3,2,1,290
506,-1,2200,3,6,0,230
506,-1,2200,3,6,1,210
506,-1,2200,3,6,0,60
506,-1,2200,3,6,2,540
506,-1,2200,3,6,0,220
506,-1,2200,3,6,1,940
507,1,3050,3,0,0,200
507,1,3050,3,0,1,320
507,1,3050,3,0,0,80
507,1,3050,3,0,2,240
507,1,3050,3,0,0,80
507,1,3050,3,0,1,250
507,1,3050,3,0,0,80
507,1,3050,3,0,2,760
507,1,3050,3,0,0,60
507,1,3050,3,0,1,390
507,1,3050,3,0,0,90
507,1,3050,3,0,2,500
508,1,870,3,4,0,290
508,1,870,3,4,1,240
508,1,870,3,4,0,80
508,1,870,3,4,2,260
509,-1,2990,3,0,0,210
509,-1,2990,3,0,1,220
509,-1,2990,3,0,0,70
509,-1,2990,3,0,2,490
509,-1,2990,3,0,0,60
509,-1,2990,3,0,1,530
509,-1,2990,3,0,0,70
509,-1,2990,3,0,2,670
509,-1,2990,3,0,0,360
509,-1,2990,3,0,1,310
510,1,840,3,6,0,270
510,1,840,3,6,1,210
510,1,840,3,6,0,80
510,1,840,3,6,2,280
511,1,560,3,0,0,560
512,1,1510,3,4,0,380
512,1,1510,3,4,1,220
512,1,1510,3,4,0,80
512,1,1510,3,4,2,520
512,1,1510,3,4,0,250
512,1,1510,3,4,1,60
513,1,5990,3,5,0,450
513,1,5990,3,5,1,220
513,1,5990,3,5,0,70
513,1,5990,3,5,2,190
513,1,5990,3,5,0,80
513,1,5990,3,5,1,1090
513,1,5990,3,5,0,90
513,1,5990,3,5,2,370
513,1,5990,3,5,0,70
513,1,5990,3,5,1,690
513,1,5990,3,5,0,80
513,1,5990,3,5,2,350
513,1,5990,3,5,0,80
513,1,5990,3,5,1,620
513,1,5990,3,5,0,60
513,1,5990,3,5,2,470
513,1,5990,3,5,0,60
513,1,5990,3,5,1,800
513,1,5990,3,5,0,150
514,-1,2750,3,3,0,390
514,-1,2750,3,3,2,220
514,-1,2750,3,3,0,70
514,-1,2750,3,3,1,870
514,-1,2750,3,3,0,80
514,-1,2750,3,3,2,630
514,-1,2750,3,3,0,80
514,-1,2750,3,3,1,410
515,-1,1220,3,2,0,190
515,-1,1220,3,2,1,240
515,-1,1220,3,2,0,90
515,-1,1220,3,2,2,700
516,-1,1750,3,0,0,260
516,-1,1750,3,0,1,220
516,-1,1750,3,0,0,180
516,-1,1750,3,0,2,530
516,-1,1750,3,0,0,70
516,-1,1750,3,0,1,490
517,-1,1700,3,5,0,240
517,-1,1700,3,5,2,200
517,-1,1700,3,5,0,70
517,-1,1700,3,5,1,1190
518,-1,1320,3,2,0,190
518,-1,1320,3,2,2,410
518,-1,1320,3,2,0,200
518,-1,1320,3,2,1,490
518,-1,1320,3,2,0,30
519,-1,4060,3,3,0,190
519,-1,4060,3,3,2,220
519,-1,4060,3,3,0,80
519,-1,4060,3,3,1,370
519,-1,4060,3,3,0,190
519,-1,4060,3,3,2,890
519,-1,4060,3,3,0,280
519,-1,4060,3,3,1,420
519,-1,4060,3,3,0,70
519,-1,4060,3,3,2,820
519,-1,4060,3,3,0,80
519,-1,4060,3,3,1,450
520,1,1430,3,4,0,170
520,1,1430,3,4,2,300
520,1,1430,3,4,0,90
520,1,1430,3,4,1,720
520,1,1430,3,4,0,70
520,1,1430,3,4,2,80
521,-1,1040,3,0,0,300
521,-1,1040,3,0,2,330
521,-1,1040,3,0,0,80
521,-1,1040,3,0,1,330
522,-1,310,3,3,0,310
523,-1,1240,3,0,0,240
523,-1,1240,3,0,1,60
523,-1,1240,3,0,0,90
523,-1,1240,3,0,2,620
523,-1,1240,3,0,0,70
523,-1,1240,3,0,1,160
524,1,2680,3,3,0,240
524,1,2680,3,3,1,410
524,1,2680,3,3,0,90
524,1,2680,3,3,2,350
524,1,2680,3,3,0,70
524,1,2680,3,3,1,630
524,1,2680,3,3,0,100
524,1,2680,3,3,2,790
525,1,1280,3,6,0,240
525,1,1280,3,6,1,420
525,1,1280,3,6,0,80
525,1,1280,3,6,2,540
526,1,3220,3,5,0,230
526,1,3220,3,5,1,170
526,1,3220,3,5,0,50
526,1,3220,3,5,2,390
526,1,3220,3,5,0,90
526,1,3220,3,5,1,310
526,1,3220,3,5,0,80
526,1,3220,3,5,2,260
526,1,3220,3,5,0,70
526,1,3220,3,5,1,1230
526,1,3220,3,5,0,90
526,1,3220,3,5,2,250
527,1,1270,3,6,0,260
527,1,1270,3,6,1,230
527,1,1270,3,6,0,280
527,1,1270,3,6,2,500
528,-1,1760,3,1,0,210
528,-1,1760,3,1,1,250
528,-1,1760,3,1,0,240
528,-1,1760,3,1,2,300
528,-1,1760,3,1,0,90
528,-1,1760,3,1,1,670
529,1,800,3,6,0,220
529,1,800,3,6,1,330
529,1,800,3,6,0,70
529,1,800,3,6,2,180
530,1,1230,3,5,0,210
530,1,1230,3,5,1,390
530,1,1230,3,5,0,110
530,1,1230,3,5,2,520
531,1,2860,3,4,0,160
531,1,2860,3,4,1,220
531,1,2860,3,4,0,160
531,1,2860,3,4,2,380
531,1,2860,3,4,0,80
531,1,2860,3,4,1,610
531,1,2860,3,4,0,70
531,1,2860,3,4,2,530
531,1,2860,3,4,0,80
531,1,2860,3,4,1,410
531,1,2860,3,4,0,160
532,-1,830,3,4,0,370
532,-1,830,3,4,1,460
533,1,1210,3,6,0,220
533,1,1210,3,6,1,440
533,1,1210,3,6,0,60
533,1,1210,3,6,2,490
534,-1,3340,3,0,0,240
534,-1,3340,3,0,1,180
534,-1,3340,3,0,0,80
534,-1,3340,3,0,2,640
534,-1,3340,3,0,0,70
534,-1,3340,3,0,1,260
534,-1,3340,3,0,0,70
534,-1,3340,3,0,2,1160
534,-1,3340,3,0,0,220
534,-1,3340,3,0,1,420
535,-1,3280,3,3,0,300
535,-1,3280,3,3,1,310
535,-1,3280,3,3,0,70
535,-1,3280,3,3,2,300
535,-1,3280,3,3,0,60
535,-1,3280,3,3,1,930
535,-1,3280,3,3,0,80
535,-1,3280,3,3,2,520
535,-1,3280,3,3,0,70
535,-1,3280,3,3,1,640
536,-1,1130,3,3,0,200
536,-1,1130,3,3,1,190
536,-1,1130,3,3,0,180
536,-1,1130,3,3,2,240
536,-1,1130,3,3,0,60
536,-1,1130,3,3,1,260
537,1,1100,3,4,0,270
537,1,1100,3,4,1,200
537,1,1100,3,4,0,90
537,1,1100,3,4,2,540
538,-1,1930,3,4,0,230
538,-1,1930,3,4,1,180
538,-1,1930,3,4,0,90
538,-1,1930,3,4,2,440
538,-1,1930,3,4,0,80
538,-1,1930,3,4,1,910
539,1,820,3,3,0,200
539,1,820,3,3,1,290
539,1,820,3,3,0,90
539,1,820,3,3,2,240
540,-1,2890,3,2,0,260
540,-1,2890,3,2,2,1120
540,-1,2890,3,2,0,70
540,-1,2890,3,2,1,540
540,-1,2890,3,2,0,100
540,-1,2890,3,2,2,520
540,-1,2890,3,2,0,90
540,-1,2890,3,2,1,190
541,-1,2450,3,2,0,240
541,-1,2450,3,2,2,190
541,-1,2450,3,2,0,60
541,-1,2450,3,2,1,560
541,-1,2450,3,2,0,90
541,-1,2450,3,2,2,480
541,-1,2450,3,2,0,100
541,-1,2450,3,2,1,730
542,-1,1370,3,0,0,230
542,-1,1370,3,0,2,190
542,-1,1370,3,0,0,70
542,-1,1370,3,0,1,440
542,-1,1370,3,0,0,280
542,-1,1370,3,0,2,160
543,-1,1070,3,0,0,210
543,-1,1070,3,0,1,380
543,-1,1070,3,0,0,60
543,-1,1070,3,0,2,420
544,-1,540,3,5,0,220
544,-1,540,3,5,1,320
545,1,1850,3,6,0,300
545,1,1850,3,6,2,140
545,1,1850,3,6,0,530
545,1,1850,3,6,1,420
545,1,1850,3,6,0,60
545,1,1850,3,6,2,400
546,-1,1100,3,3,0,300
546,-1,1100,3,3,1,230
546,-1,1100,3,3,0,80
546,-1,1100,3,3,2,490
547,1,890,3,6,0,490
547,1,890,3,6,1,220
547,1,890,3,6,0,70
547,1,890,3,6,2,110
548,1,1140,3,4,0,280
548,1,1140,3,4,1,230
548,1,1140,3,4,0,80
548,1,1140,3,4,2,550
549,1,3580,3,6,0,230
549,1,3580,3,6,1,330
549,1,3580,3,6,0,90
549,1,3580,3,6,2,540
549,1,3580,3,6,0,80
549,1,3580,3,6,1,1320
549,1,3580,3,6,0,260
549,1,3580,3,6,2,730
550,1,410,3,6,0,200
550,1,410,3,6,1,200
550,1,410,3,6,0,10
551,1,1060,3,6,0,220
551,1,1060,3,6,2,350
551,1,1060,3,6,0,70
551,1,1060,3,6,1,420
552,-1,740,3,1,0,470
552,-1,740,3,1,1,270
553,1,1110,3,5,0,270
553,1,1110,3,5,1,190
553,1,1110,3,5,0,280
553,1,1110,3,5,2,370
554,-1,1920,3,2,0,430
554,-1,1920,3,2,1,230
554,-1,1920,3,2,0,110
554,-1,1920,3,2,2,570
554,-1,1920,3,2,0,90
554,-1,1920,3,2,1,490
555,-1,1510,3,1,0,240
555,-1,1510,3,1,2,360
555,-1,1510,3,1,0,70
555,-1,1510,3,1,1,540
555,-1,1510,3,1,0,80
555,-1,1510,3,1,2,220
556,-1,1120,3,4,0,230
556,-1,1120,3,4,1,890
557,-1,560,3,1,0,290
557,-1,560,3,1,1,270
558,-1,2400,3,2,0,340
558,-1,2400,3,2,1,960
558,-1,2400,3,2,0,60
558,-1,2400,3,2,2,350
558,-1,2400,3,2,0,60
558,-1,2400,3,2,1,630
559,-1,3080,3,0,0,240
559,-1,3080,3,0,2,300
559,-1,3080,3,0,0,70
559,-1,3080,3,0,1,320
559,-1,3080,3,0,0,80
559,-1,3080,3,0,2,920
559,-1,3080,3,0,0,80
559,-1,3080,3,0,1,500
559,-1,3080,3,0,0,70
559,-1,3080,3,0,2,500
560,1,2170,3,6,0,250
560,1,2170,3,6,2,180
560,1,2170,3,6,0,70
560,1,2170,3,6,1,1150
560,1,2170,3,6,0,80
560,1,2170,3,6,2,400
560,1,2170,3,6,0,40
561,1,1310,3,3,0,130
561,1,1310,3,3,2,290
561,1,1310,3,3,0,140
561,1,1310,3,3,1,300
561,1,1310,3,3,0,80
561,1,1310,3,3,2,370
562,1,930,3,6,0,490
562,1,930,3,6,1,290
562,1,930,3,6,0,150
563,1,690,3,5,0,240
563,1,690,3,5,1,180
563,1,690,3,5,0,90
563,1,690,3,5,2,180
564,-1,610,3,0,0,610
565,-1,960,3,1,0,430
565,-1,960,3,1,2,180
565,-1,960,3,1,0,80
565,-1,960,3,1,1,270
566,-1,1160,3,1,0,240
566,-1,1160,3,1,2,270
566,-1,1160,3,1,0,70
566,-1,1160,3,1,1,580
567,-1,580,3,6,0,290
567,-1,580,3,6,1,240
567,-1,580,3,6,0,50
568,1,940,3,5,0,340
568,1,940,3,5,1,290
568,1,940,3,5,0,70
568,1,940,3,5,2,240
569,1,3030,3,5,0,220
569,1,3030,3,5,2,360
569,1,3030,3,5,0,70
569,1,3030,3,5,1,310
569,1,3030,3,5,0,60
569,1,3030,3,5,2,500
569,1,3030,3,5,0,70
569,1,3030,3,5,1,620
569,1,3030,3,5,0,50
569,1,3030,3,5,2,770
570,1,560,3,5,0,190
570,1,560,3,5,1,210
570,1,560,3,5,0,80
570,1,560,3,5,2,80
571,-1,1450,3,2,0,220
571,-1,1450,3,2,2,280
571,-1,1450,3,2,0,70
571,-1,1450,3,2,1,560
571,-1,1450,3,2,0,70
571,-1,1450,3,2,2,250
572,-1,950,3,0,0,200
572,-1,950,3,0,2,240
572,-1,950,3,0,0,60
572,-1,950,3,0,1,450
573,-1,1030,3,2,0,190
573,-1,1030,3,2,2,630
573,-1,1030,3,2,0,80
573,-1,1030,3,2,1,130
574,1,1330,3,6,0,220
574,1,1330,3,6,1,630
574,1,1330,3,6,0,90
574,1,1330,3,6,2,390
575,-1,1100,3,6,0,220
575,-1,1100,3,6,2,260
575,-1,1100,3,6,0,70
575,-1,1100,3,6,1,530
575,-1,1100,3,6,0,20
576,-1,490,3,5,0,240
576,-1,490,3,5,1,250
577,1,3490,3,2,0,200
577,1,3490,3,2,1,100
577,1,3490,3,2,0,60
577,1,3490,3,2,2,450
577,1,3490,3,2,0,80
577,1,3490,3,2,1,560
577,1,3490,3,2,0,70
577,1,3490,3,2,2,1970
578,1,2910,3,4,0,220
578,1,2910,3,4,2,190
578,1,2910,3,4,0,80
578,1,2910,3,4,1,780
578,1,2910,3,4,0,80
578,1,2910,3,4,2,630
578,1,2910,3,4,0,80
578,1,2910,3,4,1,240
578,1,2910,3,4,0,80
578,1,2910,3,4,2,530
579,-1,830,3,3,0,250
579,-1,830,3,3,1,260
579,-1,830,3,3,0,90
579,-1,830,3,3,2,210
579,-1,830,3,3,0,20
580,1,940,3,5,0,230
580,1,940,3,5,2,710
581,-1,480,3,1,0,240
581,-1,480,3,1,1,220
581,-1,480,3,1,0,20
582,-1,1350,3,1,0,230
582,-1,1350,3,1,1,250
582,-1,1350,3,1,0,70
582,-1,1350,3,1,2,510
582,-1,1350,3,1,0,70
582,-1,1350,3,1,1,220
583,1,1050,3,2,0,250
583,1,1050,3,2,2,210
583,1,1050,3,2,0,90
583,1,1050,3,2,1,340
583,1,1050,3,2,0,80
583,1,1050,3,2,2,80
584,-1,1640,3,3,0,290
584,-1,1640,3,3,1,280
584,-1,1640,3,3,0,50
584,-1,1640,3,3,2,380
584,-1,1640,3,3,0,390
584,-1,1640,3,3,1,250
585,1,670,3,4,0,430
585,1,670,3,4,2,220
585,1,670,3,4,0,20
586,1,560,3,5,0,260
586,1,560,3,5,1,190
586,1,560,3,5,0,80
586,1,560,3,5,2,30
587,-1,2410,3,1,0,300
587,-1,2410,3,1,1,190
587,-1,2410,3,1,0,210
587,-1,2410,3,1,2,800
587,-1,2410,3,1,0,80
587,-1,2410,3,1,1,530
587,-1,2410,3,1,0,80
587,-1,2410,3,1,2,220
588,1,2080,3,2,0,60
588,1,2080,3,2,2,340
588,1,2080,3,2,0,70
588,1,2080,3,2,1,390
588,1,2080,3,2,0,60
588,1,2080,3,2,2,1160
589,-1,2030,3,1,0,260
589,-1,2030,3,1,1,550
589,-1,2030,3,1,0,70
589,-1,2030,3,1,2,770
589,-1,2030,3,1,0,80
589,-1,2030,3,1,1,300
590,-1,2730,3,2,0,250
590,-1,2730,3,2,2,900
590,-1,2730,3,2,0,80
590,-1,2730,3,2,1,610
590,-1,2730,3,2,0,80
590,-1,2730,3,2,2,320
590,-1,2730,3,2,0,70
590,-1,2730,3,2,1,420
591,1,1050,3,1,0,230
591,1,1050,3,1,1,220
591,1,1050,3,1,0,60
591,1,1050,3,1,2,450
591,1,1050,3,1,0,80
591,1,1050,3,1,1,10
592,-1,3680,3,3,0,160
592,-1,3680,3,3,1,420
592,-1,3680,3,3,0,70
592,-1,3680,3,3,2,1030
592,-1,3680,3,3,0,90
592,-1,3680,3,3,1,1860
592,-1,3680,3,3,0,50
593,1,440,3,5,0,180
593,1,440,3,5,2,250
593,1,440,3,5,0,10
594,1,2770,3,3,0,260
594,1,2770,3,3,1,160
594,1,2770,3,3,0,80
594,1,2770,3,3,2,370
594,1,2770,3,3,0,80
594,1,2770,3,3,1,870
594,1,2770,3,3,0,110
594,1,2770,3,3,2,840
595,-1,980,3,1,0,320
595,-1,980,3,1,1,660
596,-1,1030,3,0,0,330
596,-1,1030,3,0,2,550
596,-1,1030,3,0,0,60
596,-1,1030,3,0,1,90
597,1,800,3,2,0,230
597,1,800,3,2,2,440
597,1,800,3,2,0,60
597,1,800,3,2,1,70
598,-1,440,3,6,0,220
598,-1,440,3,6,1,220
599,-1,890,3,1,0,250
599,-1,890,3,1,1,310
599,-1,890,3,1,0,80
599,-1,890,3,1,2,250
600,1,1010,3,4,0,290
600,1,1010,3,4,1,570
600,1,1010,3,4,0,80
600,1,1010,3,4,2,70
601,-1,350,3,5,0,270
601,-1,350,3,5,1,80
602,-1,700,3,2,0,260
602,-1,700,3,2,1,250
602,-1,700,3,2,0,80
602,-1,700,3,2,2,110
603,1,2370,3,4,0,420
603,1,2370,3,4,1,170
603,1,2370,3,4,0,80
603,1,2370,3,4,2,420
603,1,2370,3,4,0,70
603,1,2370,3,4,1,700
603,1,2370,3,4,0,70
603,1,2370,3,4,2,440
604,1,930,3,6,0,480
604,1,930,3,6,1,450
605,-1,1100,3,1,0,270
605,-1,1100,3,1,2,190
605,-1,1100,3,1,0,60
605,-1,1100,3,1,1,260
605,-1,1100,3,1,0,70
605,-1,1100,3,1,2,250
606,-1,4800,3,2,0,190
606,-1,4800,3,2,1,190
606,-1,4800,3,2,0,60
606,-1,4800,3,2,2,690
606,-1,4800,3,2,0,70
606,-1,4800,3,2,1,470
606,-1,4800,3,2,0,90
606,-1,4800,3,2,2,1220
606,-1,4800,3,2,0,130
606,-1,4800,3,2,1,220
606,-1,4800,3,2,0,70
606,-1,4800,3,2,2,550
606,-1,4800,3,2,0,60
606,-1,4800,3,2,1,790
607,1,1240,3,5,0,240
607,1,1240,3,5,1,390
607,1,1240,3,5,0,70
607,1,1240,3,5,2,540
608,-1,450,3,1,0,220
608,-1,450,3,1,1,230
609,-1,1260,3,0,0,460
609,-1,1260,3,0,2,280
609,-1,1260,3,0,0,80
609,-1,1260,3,0,1,440
610,-1,820,3,1,0,210
610,-1,820,3,1,2,160
610,-1,820,3,1,0,90
610,-1,820,3,1,1,190
610,-1,820,3,1,0,100
610,-1,820,3,1,2,70
611,-1,1700,3,0,0,240
611,-1,1700,3,0,2,290
611,-1,1700,3,0,0,70
611,-1,1700,3,0,1,410
611,-1,1700,3,0,0,60
611,-1,1700,3,0,2,330
611,-1,1700,3,0,0,80
611,-1,1700,3,0,1,220
612,-1,2240,3,2,0,200
612,-1,2240,3,2,1,210
612,-1,2240,3,2,0,90
612,-1,2240,3,2,2,480
612,-1,2240,3,2,0,60
612,-1,2240,3,2,1,560
612,-1,2240,3,2,0,90
612,-1,2240,3,2,2,550
613,-1,800,3,3,0,250
613,-1,800,3,3,1,370
613,-1,800,3,3,0,80
613,-1,800,3,3,2,100
614,1,1110,3,3,0,510
614,1,1110,3,3,1,350
614,1,1110,3,3,0,80
614,1,1110,3,3,2,170
615,-1,7820,3,1,0,230
615,-1,7820,3,1,2,320
615,-1,7820,3,1,0,70
615,-1,7820,3,1,1,640
615,-1,7820,3,1,0,70
615,-1,7820,3,1,2,770
615,-1,7820,3,1,0,70
615,-1,7820,3,1,1,850
615,-1,7820,3,1,0,90
615,-1,7820,3,1,2,410
615,-1,7820,3,1,0,80
615,-1,7820,3,1,1,210
615,-1,7820,3,1,0,70
615,-1,7820,3,1,2,1230
615,-1,7820,3,1,0,80
615,-1,7820,3,1,1,780
615,-1,7820,3,1,0,90
615,-1,7820,3,1,2,1580
615,-1,7820,3,1,0,180
616,1,3850,3,2,0,250
616,1,3850,3,2,1,240
616,1,3850,3,2,0,80
616,1,3850,3,2,2,820
616,1,3850,3,2,0,80
616,1,3850,3,2,1,420
616,1,3850,3,2,0,80
616,1,3850,3,2,2,1880
617,1,600,3,0,0,220
617,1,600,3,0,2,300
617,1,600,3,0,0,80
618,-1,760,3,1,0,260
618,-1,760,3,1,1,500
619,1,1160,3,6,0,260
619,1,1160,3,6,2,360
619,1,1160,3,6,0,60
619,1,1160,3,6,1,340
619,1,1160,3,6,0,60
619,1,1160,3,6,2,80
620,1,900,3,3,0,240
620,1,900,3,3,2,250
620,1,900,3,3,0,70
620,1,900,3,3,1,340
621,1,1550,3,6,0,240
621,1,1550,3,6,1,880
621,1,1550,3,6,0,110
621,1,1550,3,6,2,320
622,-1,780,3,0,0,170
622,-1,780,3,0,1,240
622,-1,780,3,0,0,90
622,-1,780,3,0,2,280
623,1,1280,3,5,0,140
623,1,1280,3,5,1,660
623,1,1280,3,5,0,80
623,1,1280,3,5,2,400
624,-1,1120,3,2,0,280
624,-1,1120,3,2,2,380
624,-1,1120,3,2,0,70
624,-1,1120,3,2,1,390
625,-1,920,3,0,0,240
625,-1,920,3,0,1,310
625,-1,920,3,0,0,110
625,-1,920,3,0,2,260
626,1,1300,3,5,0,250
626,1,1300,3,5,1,400
626,1,1300,3,5,0,90
626,1,1300,3,5,2,300
626,1,1300,3,5,0,70
626,1,1300,3,5,1,190
627,1,1780,3,2,0,160
627,1,1780,3,2,1,460
627,1,1780,3,2,0,80
627,1,1780,3,2,2,780
627,1,1780,3,2,0,80
627,1,1780,3,2,1,220
628,-1,3310,3,3,0,180
628,-1,3310,3,3,1,220
628,-1,3310,3,3,0,60
628,-1,3310,3,3,2,630
628,-1,3310,3,3,0,60
628,-1,3310,3,3,1,760
628,-1,3310,3,3,0,80
628,-1,3310,3,3,2,490
628,-1,3310,3,3,0,80
628,-1,3310,3,3,1,590
628,-1,3310,3,3,0,80
628,-1,3310,3,3,2,80
629,-1,2390,3,0,0,310
629,-1,2390,3,0,2,1750
629,-1,2390,3,0,0,80
629,-1,2390,3,0,1,250
630,-1,1780,3,2,0,200
630,-1,1780,3,2,2,280
630,-1,1780,3,2,0,80
630,-1,1780,3,2,1,450
630,-1,1780,3,2,0,80
630,-1,1780,3,2,2,660
630,-1,1780,3,2,0,30
631,-1,600,3,4,0,230
631,-1,600,3,4,1,280
631,-1,600,3,4,0,70
631,-1,600,3,4,2,20
632,1,1090,3,6,0,260
632,1,1090,3,6,1,350
632,1,1090,3,6,0,70
632,1,1090,3,6,2,410
633,-1,820,3,0,0,260
633,-1,820,3,0,1,560
634,1,820,3,6,0,180
634,1,820,3,6,1,260
634,1,820,3,6,0,80
634,1,820,3,6,2,300
635,-1,1110,3,2,0,160
635,-1,1110,3,2,1,150
635,-1,1110,3,2,0,70
635,-1,1110,3,2,2,730
636,-1,770,3,6,0,270
636,-1,770,3,6,1,260
636,-1,770,3,6,0,80
636,-1,770,3,6,2,160
637,-1,630,3,2,0,340
637,-1,630,3,2,1,290
638,-1,500,3,0,0,250
638,-1,500,3,0,1,250
639,-1,440,3,3,0,250
639,-1,440,3,3,1,190
640,-1,630,3,0,0,250
640,-1,630,3,0,2,260
640,-1,630,3,0,0,70
640,-1,630,3,0,1,50
641,1,1050,3,6,0,220
641,1,1050,3,6,2,230
641,1,1050,3,6,0,80
641,1,1050,3,6,1,380
641,1,1050,3,6,0,50
641,1,1050,3,6,2,90
642,-1,760,3,2,0,240
642,-1,760,3,2,2,380
642,-1,760,3,2,0,90
642,-1,760,3,2,1,50
643,-1,3450,3,2,0,200
643,-1,3450,3,2,1,570
643,-1,3450,3,2,0,70
643,-1,3450,3,2,2,650
643,-1,3450,3,2,0,90
643,-1,3450,3,2,1,610
643,-1,3450,3,2,0,70
643,-1,3450,3,2,2,800
643,-1,3450,3,2,0,120
643,-1,3450,3,2,1,270
644,-1,6740,3,2,0,340
644,-1,6740,3,2,1,310
644,-1,6740,3,2,0,80
644,-1,6740,3,2,2,480
644,-1,6740,3,2,0,180
644,-1,6740,3,2,1,1970
644,-1,6740,3,2,0,80
644,-1,6740,3,2,2,410
644,-1,6740,3,2,0,70
644,-1,6740,3,2,1,1560
644,-1,6740,3,2,0,80
644,-1,6740,3,2,2,530
644,-1,6740,3,2,0,80
644,-1,6740,3,2,1,570
645,1,2180,3,5,0,300
645,1,2180,3,5,1,640
645,1,2180,3,5,0,70
645,1,2180,3,5,2,420
645,1,2180,3,5,0,90
645,1,2180,3,5,1,390
645,1,2180,3,5,0,70
645,1,2180,3,5,2,200
646,1,1100,3,6,0,340
646,1,1100,3,6,1,240
646,1,1100,3,6,0,70
646,1,1100,3,6,2,450
647,-1,960,3,5,0,320
647,-1,960,3,5,1,530
647,-1,960,3,5,0,110
648,-1,1680,3,2,0,240
648,-1,1680,3,2,1,140
648,-1,1680,3,2,0,80
648,-1,1680,3,2,2,320
648,-1,1680,3,2,0,80
648,-1,1680,3,2,1,680
648,-1,1680,3,2,0,90
648,-1,1680,3,2,2,50
649,-1,1740,3,4,0,230
649,-1,1740,3,4,1,160
649,-1,1740,3,4,0,60
649,-1,1740,3,4,2,410
649,-1,1740,3,4,0,90
649,-1,1740,3,4,1,320
649,-1,1740,3,4,0,80
649,-1,1740,3,4,2,390
650,-1,1070,3,4,0,290
650,-1,1070,3,4,1,340
650,-1,1070,3,4,0,70
650,-1,1070,3,4,2,370
651,-1,520,3,0,0,230
651,-1,520,3,0,1,290
652,1,750,3,4,0,260
652,1,750,3,4,2,160
652,1,750,3,4,0,70
652,1,750,3,4,1,260
653,-1,630,3,0,0,200
653,-1,630,3,0,2,240
653,-1,630,3,0,0,60
653,-1,630,3,0,1,130
654,1,840,3,0,0,180
654,1,840,3,0,2,480
654,1,840,3,0,0,180
655,1,400,3,3,0,200
655,1,400,3,3,2,200
656,-1,900,3,1,0,320
656,-1,900,3,1,2,330
656,-1,900,3,1,0,90
656,-1,900,3,1,1,160
657,1,940,3,4,0,340
657,1,940,3,4,1,200
657,1,940,3,4,0,80
657,1,940,3,4,2,320
658,1,4240,3,4,0,260
658,1,4240,3,4,1,230
658,1,4240,3,4,0,220
658,1,4240,3,4,2,570
658,1,4240,3,4,0,70
658,1,4240,3,4,1,580
658,1,4240,3,4,0,90
658,1,4240,3,4,2,120
658,1,4240,3,4,0,70
658,1,4240,3,4,1,720
658,1,4240,3,4,0,80
658,1,4240,3,4,2,1230
659,-1,560,3,2,0,210
659,-1,560,3,2,1,350
660,-1,420,3,2,0,140
660,-1,420,3,2,1,280
661,-1,1540,3,0,0,340
661,-1,1540,3,0,1,300
661,-1,1540,3,0,0,80
661,-1,1540,3,0,2,690
661,-1,1540,3,0,0,70
661,-1,1540,3,0,1,60
662,-1,660,3,2,0,250
662,-1,660,3,2,1,410
663,1,800,3,2,0,220
663,1,800,3,2,1,170
663,1,800,3,2,0,60
663,1,800,3,2,2,350
664,1,780,3,3,0,240
664,1,780,3,3,1,400
664,1,780,3,3,0,70
664,1,780,3,3,2,70
665,1,1430,3,4,0,320
665,1,1430,3,4,2,210
665,1,1430,3,4,0,90
665,1,1430,3,4,1,340
665,1,1430,3,4,0,70
665,1,1430,3,4,2,400
666,1,3810,3,3,0,250
666,1,3810,3,3,2,250
666,1,3810,3,3,0,270
666,1,3810,3,3,1,610
666,1,3810,3,3,0,80
666,1,3810,3,3,2,600
666,1,3810,3,3,0,60
666,1,3810,3,3,1,300
666,1,3810,3,3,0,80
666,1,3810,3,3,2,1310
667,1,4410,3,2,0,230
667,1,4410,3,2,1,230
667,1,4410,3,2,0,60
