choice,RT,p
-1,360,0.013791373076654642
-1,3290,0.00012205362407515172
-1,340,0.006874494539755008
-1,3670,0.0004457740131327276
-1,3050,0.0006216743742393905
-1,410,0.014971489577988311
1,980,0.004741063435752745
1,500,0.014868172667420737
-1,940,0.006671737599747667
1,1480,0.00037816609306701296
1,370,0.0035539912257039614
-1,270,0.008716028377916268
1,840,0.005164689732117823
1,1370,0.0015513950966872204
1,1420,0.0033236660455147277
-1,750,0.009332227194653568
-1,1220,0.004278339505899737
-1,890,0.006438198396681551
1,320,0.006182798270959824
1,1170,0.002845674560353769
1,410,0.008696157891233965
-1,2930,0.0006694328669127888
1,1650,0.0027160909849492146
-1,520,0.009826084005657416
-1,1140,0.004204011106312304
-1,840,0.007384060315853405
1,1840,0.00036546076525992413
